Datetime,Actual LSTM,Predicted LSTM,Actual Transformer,Predicted Transformer
2024-08-31 08:00:00+00:00,13.600000000000001,6.03026,13.600000000000001,8.584425
2024-08-31 09:00:00+00:00,13.600000000000001,12.337347,13.600000000000001,13.381077
2024-08-31 10:00:00+00:00,13.2,11.295357,13.2,14.31686
2024-08-31 11:00:00+00:00,13.2,11.798454,13.2,14.555904
2024-08-31 12:00:00+00:00,10.600000000000005,12.059481,10.600000000000005,14.194906
2024-08-31 13:00:00+00:00,6.399999999999999,11.835825,6.399999999999999,12.285297
2024-08-31 14:00:00+00:00,3.0,14.889006,3.0,13.487274
2024-08-31 15:00:00+00:00,13.999999999999996,15.53223,13.999999999999996,16.470238
2024-08-31 16:00:00+00:00,15.0,21.688063,15.0,20.676706
2024-08-31 17:00:00+00:00,7.0,18.894312,7.0,20.505962
2024-08-31 18:00:00+00:00,2.0,12.2581215,2.0,13.997381
2024-08-31 19:00:00+00:00,7.0,10.922819,7.0,12.136709
2024-08-31 20:00:00+00:00,10.999999999999996,12.767433,10.999999999999996,14.504982
2024-08-31 21:00:00+00:00,12.0,15.585585,12.0,17.790518
2024-08-31 22:00:00+00:00,13.000000000000004,16.723583,13.000000000000004,19.168503
2024-08-31 23:00:00+00:00,13.000000000000004,17.117634,13.000000000000004,19.989082
2024-09-01 00:00:00+00:00,10.0,17.273096,10.0,18.014008
2024-09-01 01:00:00+00:00,9.0,13.548817,9.0,14.795294
2024-09-01 02:00:00+00:00,8.0,14.593084,8.0,17.308228
2024-09-01 03:00:00+00:00,9.0,15.402456,9.0,16.722464
2024-09-01 04:00:00+00:00,10.0,16.678768,10.0,18.56832
2024-09-01 05:00:00+00:00,6.0,15.699125,6.0,17.330051
2024-09-01 06:00:00+00:00,6.0,12.444315,6.0,11.819902
2024-09-01 07:00:00+00:00,7.0,12.087542,7.0,10.092136
2024-09-01 08:00:00+00:00,5.0,12.2257805,5.0,9.736456
2024-09-01 09:00:00+00:00,3.999999999999993,10.857067,3.999999999999993,9.449524
2024-09-01 10:00:00+00:00,10.999999999999996,9.5480385,10.999999999999996,9.104979
2024-09-01 11:00:00+00:00,10.999999999999996,12.2713375,10.999999999999996,11.186554
2024-09-01 12:00:00+00:00,13.999999999999996,11.874075,13.999999999999996,11.395605
2024-09-01 13:00:00+00:00,9.0,14.491177,9.0,12.839941
2024-09-01 14:00:00+00:00,13.999999999999996,14.4349785,13.999999999999996,13.022913
2024-09-01 15:00:00+00:00,19.0,19.126957,19.0,18.752739
2024-09-01 16:00:00+00:00,10.999999999999996,22.629618,10.999999999999996,21.785732
2024-09-01 17:00:00+00:00,16.0,17.809277,16.0,19.607208
2024-09-01 18:00:00+00:00,13.999999999999996,21.782808,13.999999999999996,23.063566
2024-09-01 19:00:00+00:00,22.0,20.647877,22.0,22.504826
2024-09-01 20:00:00+00:00,32.0,26.376408,32.0,27.717415
2024-09-01 21:00:00+00:00,35.0,32.936565,35.0,32.260593
2024-09-01 22:00:00+00:00,35.0,34.09708,35.0,32.216335
2024-09-01 23:00:00+00:00,26.0,34.371723,26.0,32.589222
2024-09-02 00:00:00+00:00,23.0,28.04406,23.0,25.372152
2024-09-02 01:00:00+00:00,24.0,25.422718,24.0,23.445026
2024-09-02 02:00:00+00:00,26.0,28.351313,26.0,24.95207
2024-09-02 03:00:00+00:00,26.0,29.796131,26.0,25.553507
2024-09-02 04:00:00+00:00,20.0,28.891926,20.0,25.271755
2024-09-02 05:00:00+00:00,18.000000000000004,22.664135,18.000000000000004,20.13891
2024-09-02 06:00:00+00:00,16.0,21.316444,16.0,18.234682
2024-09-02 07:00:00+00:00,13.999999999999996,18.838785,13.999999999999996,17.15351
2024-09-02 08:00:00+00:00,10.0,17.409029,10.0,15.021166
2024-09-02 09:00:00+00:00,8.0,14.583212,8.0,12.296995
2024-09-02 10:00:00+00:00,7.0,13.35483,7.0,11.543871
2024-09-02 11:00:00+00:00,7.0,12.37619,7.0,10.907454
2024-09-02 12:00:00+00:00,10.999999999999996,11.73731,10.999999999999996,11.539303
2024-09-02 13:00:00+00:00,10.999999999999996,14.1225815,10.999999999999996,13.245836
2024-09-02 14:00:00+00:00,16.0,18.055553,16.0,16.314175
2024-09-02 15:00:00+00:00,24.0,23.867018,24.0,26.075178
2024-09-02 16:00:00+00:00,24.0,28.569557,24.0,29.365797
2024-09-02 17:00:00+00:00,20.0,27.974844,20.0,31.427338
2024-09-02 18:00:00+00:00,20.0,25.169695,20.0,29.96591
2024-09-02 19:00:00+00:00,26.0,24.512587,26.0,28.9425
2024-09-02 20:00:00+00:00,31.0,27.335087,31.0,31.985638
2024-09-02 21:00:00+00:00,29.0,30.692863,29.0,33.631645
2024-09-02 22:00:00+00:00,22.0,28.617577,22.0,31.19698
2024-09-02 23:00:00+00:00,20.0,23.957438,20.0,26.95873
2024-09-03 00:00:00+00:00,57.0,22.407522,57.0,24.183617
2024-09-03 01:00:00+00:00,30.0,48.488495,30.0,46.684464
2024-09-03 02:00:00+00:00,40.0,30.956358,40.0,32.627678
2024-09-03 03:00:00+00:00,158.0,39.192806,158.0,37.888664
2024-09-03 04:00:00+00:00,219.0,97.742805,219.0,93.351524
2024-09-03 05:00:00+00:00,140.0,128.95659,140.0,110.52624
2024-09-03 06:00:00+00:00,156.0,78.30197,156.0,91.671
2024-09-03 07:00:00+00:00,68.0,97.082924,68.0,96.16711
2024-09-03 08:00:00+00:00,28.0,43.45619,28.0,52.85124
2024-09-03 09:00:00+00:00,29.0,25.554613,29.0,28.77456
2024-09-03 10:00:00+00:00,24.0,30.596851,24.0,29.162966
2024-09-03 11:00:00+00:00,23.0,27.380857,23.0,27.818155
2024-09-03 12:00:00+00:00,25.0,28.33913,25.0,27.359222
2024-09-03 13:00:00+00:00,30.0,30.423903,30.0,28.152016
2024-09-03 14:00:00+00:00,26.0,38.266376,26.0,36.243565
2024-09-03 15:00:00+00:00,47.0,39.4017,47.0,37.86202
2024-09-03 16:00:00+00:00,47.0,55.616867,47.0,51.566532
2024-09-03 17:00:00+00:00,70.0,49.09058,70.0,51.94721
2024-09-03 18:00:00+00:00,110.0,67.98604,110.0,67.67939
2024-09-03 19:00:00+00:00,75.0,92.1527,75.0,92.93887
2024-09-03 20:00:00+00:00,69.0,60.09871,69.0,72.03319
2024-09-03 21:00:00+00:00,60.0,59.830784,60.0,65.70901
2024-09-03 22:00:00+00:00,36.0,55.610023,36.0,57.920856
2024-09-03 23:00:00+00:00,35.0,37.520775,35.0,39.048706
2024-09-04 00:00:00+00:00,36.0,37.751938,36.0,36.875805
2024-09-04 01:00:00+00:00,34.0,34.99341,34.0,37.786427
2024-09-04 02:00:00+00:00,44.0,39.728012,44.0,40.08443
2024-09-04 03:00:00+00:00,81.0,50.188538,81.0,48.218273
2024-09-04 04:00:00+00:00,100.0,80.21061,100.0,76.033104
2024-09-04 05:00:00+00:00,76.0,91.942215,76.0,83.48843
2024-09-04 06:00:00+00:00,98.0,59.035187,98.0,69.41953
2024-09-04 07:00:00+00:00,84.0,80.734276,84.0,80.528534
2024-09-04 08:00:00+00:00,57.0,67.91515,57.0,70.865326
2024-09-04 09:00:00+00:00,18.000000000000004,48.24552,18.000000000000004,53.914658
2024-09-04 10:00:00+00:00,51.0,27.086296,51.0,27.151646
2024-09-04 11:00:00+00:00,45.0,51.10024,45.0,46.611988
2024-09-04 12:00:00+00:00,41.0,45.6014,41.0,44.71452
2024-09-04 13:00:00+00:00,43.0,44.36409,43.0,40.78363
2024-09-04 14:00:00+00:00,37.0,48.207832,37.0,43.654934
2024-09-04 15:00:00+00:00,43.0,41.852192,43.0,46.32214
2024-09-04 16:00:00+00:00,18.000000000000004,48.596577,18.000000000000004,52.061264
2024-09-04 17:00:00+00:00,10.0,30.344313,10.0,30.666452
2024-09-04 18:00:00+00:00,6.0,19.5987,6.0,21.69938
2024-09-04 19:00:00+00:00,9.0,15.089813,9.0,18.139973
2024-09-04 20:00:00+00:00,25.0,17.187775,25.0,19.377125
2024-09-04 21:00:00+00:00,25.0,28.265852,25.0,28.834743
2024-09-04 22:00:00+00:00,25.0,28.259869,25.0,30.903193
2024-09-04 23:00:00+00:00,21.0,28.299437,21.0,30.919603
2024-09-05 00:00:00+00:00,19.0,26.176332,19.0,29.403576
2024-09-05 01:00:00+00:00,18.000000000000004,24.325531,18.000000000000004,29.20804
2024-09-05 02:00:00+00:00,18.000000000000004,24.785313,18.000000000000004,30.671022
2024-09-05 03:00:00+00:00,30.0,24.563133,30.0,28.943266
2024-09-05 04:00:00+00:00,54.0,31.302956,54.0,35.69163
2024-09-05 05:00:00+00:00,60.0,47.49565,60.0,55.121952
2024-09-05 06:00:00+00:00,31.0,50.396526,31.0,60.93667
2024-09-05 07:00:00+00:00,31.0,28.734003,31.0,30.430355
2024-09-05 08:00:00+00:00,18.000000000000004,30.097336,18.000000000000004,29.48044
2024-09-05 09:00:00+00:00,16.999999999999996,20.496378,16.999999999999996,20.953678
2024-09-05 10:00:00+00:00,16.999999999999996,19.355753,16.999999999999996,20.346117
2024-09-05 11:00:00+00:00,15.0,18.58947,15.0,20.338058
2024-09-05 12:00:00+00:00,21.0,17.26363,21.0,19.641863
2024-09-05 13:00:00+00:00,19.8,20.994795,19.8,22.083847
2024-09-05 14:00:00+00:00,15.0,24.517408,15.0,28.226337
2024-09-05 15:00:00+00:00,18.000000000000004,22.41444,18.000000000000004,21.322725
2024-09-05 16:00:00+00:00,15.0,23.390896,15.0,21.701345
2024-09-05 17:00:00+00:00,13.000000000000004,20.069584,13.000000000000004,18.454426
2024-09-05 18:00:00+00:00,9.0,18.327063,9.0,16.661345
2024-09-05 19:00:00+00:00,5.0,15.808397,5.0,12.43788
2024-09-05 20:00:00+00:00,12.0,13.822918,12.0,11.372681
2024-09-05 21:00:00+00:00,9.0,17.223154,9.0,17.152443
2024-09-05 22:00:00+00:00,7.0,15.357912,7.0,15.790058
2024-09-05 23:00:00+00:00,5.0,14.631437,5.0,15.869038
2024-09-06 00:00:00+00:00,3.999999999999993,13.523069,3.999999999999993,12.987181
2024-09-06 01:00:00+00:00,10.0,10.884176,10.0,13.669689
2024-09-06 02:00:00+00:00,10.0,14.788296,10.0,19.527824
2024-09-06 03:00:00+00:00,15.0,17.163143,15.0,19.04579
2024-09-06 04:00:00+00:00,20.0,19.207434,20.0,20.494537
2024-09-06 05:00:00+00:00,16.0,21.227634,16.0,21.886902
2024-09-06 06:00:00+00:00,16.999999999999996,18.218096,16.999999999999996,18.008766
2024-09-06 07:00:00+00:00,12.0,17.89158,12.0,18.781586
2024-09-06 08:00:00+00:00,19.0,15.865242,19.0,16.097143
2024-09-06 09:00:00+00:00,13.999999999999996,19.293255,13.999999999999996,19.584297
2024-09-06 10:00:00+00:00,10.999999999999996,17.551859,10.999999999999996,16.994083
2024-09-06 11:00:00+00:00,13.999999999999996,16.021297,13.999999999999996,14.135117
2024-09-06 12:00:00+00:00,10.0,16.69082,10.0,14.720831
2024-09-06 13:00:00+00:00,9.0,15.846334,9.0,13.140514
2024-09-06 14:00:00+00:00,16.0,18.186193,16.0,15.680664
2024-09-06 15:00:00+00:00,38.0,24.28548,38.0,26.468998
2024-09-06 16:00:00+00:00,10.999999999999996,40.43709,10.999999999999996,41.9791
2024-09-06 17:00:00+00:00,12.0,21.117722,12.0,21.234385
2024-09-06 18:00:00+00:00,10.999999999999996,17.52378,10.999999999999996,18.995703
2024-09-06 19:00:00+00:00,13.999999999999996,17.04786,13.999999999999996,18.839727
2024-09-06 20:00:00+00:00,18.000000000000004,19.1489,18.000000000000004,22.269655
2024-09-06 21:00:00+00:00,12.0,21.227365,12.0,24.319529
2024-09-06 22:00:00+00:00,21.0,17.210632,21.0,20.337744
2024-09-06 23:00:00+00:00,16.0,21.746725,16.0,25.612751
2024-09-07 00:00:00+00:00,15.0,20.007616,15.0,23.506035
2024-09-07 01:00:00+00:00,13.000000000000004,17.775892,13.000000000000004,20.77909
2024-09-07 02:00:00+00:00,20.0,17.039557,20.0,20.258598
2024-09-07 03:00:00+00:00,26.0,21.80051,26.0,23.280762
2024-09-07 04:00:00+00:00,18.000000000000004,25.523775,18.000000000000004,26.893139
2024-09-07 05:00:00+00:00,22.0,20.101257,22.0,20.407703
2024-09-07 06:00:00+00:00,19.0,19.969326,19.0,17.972475
2024-09-07 07:00:00+00:00,16.0,18.229507,16.0,15.823532
2024-09-07 08:00:00+00:00,28.0,17.03527,28.0,14.869301
2024-09-07 09:00:00+00:00,23.0,23.445713,23.0,21.532259
2024-09-07 10:00:00+00:00,18.000000000000004,20.97252,18.000000000000004,19.842348
2024-09-07 11:00:00+00:00,18.000000000000004,18.89701,18.000000000000004,17.301386
2024-09-07 12:00:00+00:00,18.000000000000004,18.73357,18.000000000000004,17.63155
2024-09-07 13:00:00+00:00,16.999999999999996,19.85545,16.999999999999996,18.11342
2024-09-07 14:00:00+00:00,10.0,24.820906,10.0,23.93857
2024-09-07 15:00:00+00:00,18.000000000000004,23.941866,18.000000000000004,27.095072
2024-09-07 16:00:00+00:00,10.999999999999996,27.303118,10.999999999999996,28.028706
2024-09-07 17:00:00+00:00,10.999999999999996,19.647552,10.999999999999996,23.35078
2024-09-07 18:00:00+00:00,13.999999999999996,18.297096,13.999999999999996,22.891697
2024-09-07 19:00:00+00:00,13.999999999999996,19.008472,13.999999999999996,22.856472
2024-09-07 20:00:00+00:00,13.000000000000004,18.86758,13.000000000000004,24.22881
2024-09-07 21:00:00+00:00,12.0,17.933243,12.0,23.018969
2024-09-07 22:00:00+00:00,18.000000000000004,15.972435,18.000000000000004,20.855415
2024-09-07 23:00:00+00:00,20.0,18.801062,20.0,23.34503
2024-09-08 00:00:00+00:00,16.999999999999996,21.207788,16.999999999999996,25.328089
2024-09-08 01:00:00+00:00,16.0,17.7163,16.0,20.364433
2024-09-08 02:00:00+00:00,19.0,19.579954,19.0,23.10428
2024-09-08 03:00:00+00:00,21.0,23.773497,21.0,23.703718
2024-09-08 04:00:00+00:00,15.0,23.87011,15.0,24.056404
2024-09-08 05:00:00+00:00,13.000000000000004,18.832424,13.000000000000004,19.610544
2024-09-08 06:00:00+00:00,9.0,17.360575,9.0,16.55075
2024-09-08 07:00:00+00:00,10.999999999999996,15.155119,10.999999999999996,12.796909
2024-09-08 08:00:00+00:00,7.0,15.968985,7.0,12.491243
2024-09-08 09:00:00+00:00,7.0,13.850674,7.0,11.532824
2024-09-08 10:00:00+00:00,10.0,13.858578,10.0,12.275991
2024-09-08 11:00:00+00:00,7.0,15.336718,7.0,13.605249
2024-09-08 12:00:00+00:00,10.999999999999996,14.755659,10.999999999999996,12.939693
2024-09-08 13:00:00+00:00,13.000000000000004,16.169544,13.000000000000004,14.52807
2024-09-08 14:00:00+00:00,12.0,20.486992,12.0,23.684057
2024-09-08 15:00:00+00:00,18.000000000000004,24.659048,18.000000000000004,22.774303
2024-09-08 16:00:00+00:00,27.0,28.216906,27.0,26.265274
2024-09-08 17:00:00+00:00,26.0,32.7562,26.0,31.804304
2024-09-08 18:00:00+00:00,28.0,30.623854,28.0,28.225706
2024-09-08 19:00:00+00:00,28.0,30.129456,28.0,28.015825
2024-09-08 20:00:00+00:00,36.0,29.274035,36.0,29.236458
2024-09-08 21:00:00+00:00,42.0,34.99387,42.0,36.10545
2024-09-08 22:00:00+00:00,18.000000000000004,40.059097,18.000000000000004,41.692806
2024-09-08 23:00:00+00:00,21.0,25.034283,21.0,25.143429
2024-09-09 00:00:00+00:00,21.0,25.044603,21.0,26.819925
2024-09-09 01:00:00+00:00,21.0,24.559092,21.0,26.936699
2024-09-09 02:00:00+00:00,16.999999999999996,26.696297,16.999999999999996,29.296692
2024-09-09 03:00:00+00:00,13.999999999999996,24.264673,13.999999999999996,23.498138
2024-09-09 04:00:00+00:00,20.0,21.618961,20.0,20.658077
2024-09-09 05:00:00+00:00,12.0,23.555908,12.0,22.73776
2024-09-09 06:00:00+00:00,10.999999999999996,18.068495,10.999999999999996,13.947653
2024-09-09 07:00:00+00:00,8.0,16.483055,8.0,11.9629
2024-09-09 08:00:00+00:00,13.000000000000004,15.421816,13.000000000000004,11.413414
2024-09-09 09:00:00+00:00,20.0,17.247805,20.0,13.905329
2024-09-09 10:00:00+00:00,10.0,19.813059,10.0,17.249878
2024-09-09 11:00:00+00:00,15.0,16.87023,15.0,14.001522
2024-09-09 12:00:00+00:00,10.999999999999996,17.382748,10.999999999999996,15.222691
2024-09-09 13:00:00+00:00,16.0,16.414135,16.0,14.37949
2024-09-09 14:00:00+00:00,16.0,21.759937,16.0,21.188627
2024-09-09 15:00:00+00:00,15.0,29.528458,15.0,29.933176
2024-09-09 16:00:00+00:00,5.0,26.324846,5.0,26.003603
2024-09-09 17:00:00+00:00,6.0,17.198801,6.0,15.4577675
2024-09-09 18:00:00+00:00,15.0,15.863428,15.0,17.045988
2024-09-09 19:00:00+00:00,26.0,19.096601,26.0,21.186129
2024-09-09 20:00:00+00:00,23.0,24.67782,23.0,28.981567
2024-09-09 21:00:00+00:00,13.999999999999996,23.338797,13.999999999999996,26.88655
2024-09-09 22:00:00+00:00,15.0,17.386997,15.0,21.144747
2024-09-09 23:00:00+00:00,26.0,17.10267,26.0,21.780836
2024-09-10 00:00:00+00:00,13.999999999999996,24.196983,13.999999999999996,27.502588
2024-09-10 01:00:00+00:00,10.0,15.802961,10.0,19.228945
2024-09-10 02:00:00+00:00,16.0,14.231476,16.0,17.412151
2024-09-10 03:00:00+00:00,13.000000000000004,18.093206,13.000000000000004,18.02069
2024-09-10 04:00:00+00:00,16.999999999999996,16.090376,16.999999999999996,16.55275
2024-09-10 05:00:00+00:00,13.000000000000004,17.831768,13.000000000000004,17.57044
2024-09-10 06:00:00+00:00,16.999999999999996,14.72958,16.999999999999996,13.869785
2024-09-10 07:00:00+00:00,20.0,16.77795,20.0,15.505692
2024-09-10 08:00:00+00:00,19.0,18.811579,19.0,17.050968
2024-09-10 09:00:00+00:00,12.0,17.755873,12.0,15.873894
2024-09-10 10:00:00+00:00,12.0,15.074818,12.0,13.437731
2024-09-10 11:00:00+00:00,8.0,15.186075,8.0,13.104361
2024-09-10 12:00:00+00:00,10.0,13.72327,10.0,11.441256
2024-09-10 13:00:00+00:00,12.0,15.173281,12.0,11.490524
2024-09-10 14:00:00+00:00,32.0,20.074705,32.0,17.585192
2024-09-10 15:00:00+00:00,32.0,40.726837,32.0,36.76088
2024-09-10 16:00:00+00:00,40.0,36.313316,40.0,36.21379
2024-09-10 17:00:00+00:00,40.0,43.295338,40.0,42.40969
2024-09-10 18:00:00+00:00,62.0,40.85689,62.0,41.258884
2024-09-10 19:00:00+00:00,28.0,57.42189,28.0,57.044975
2024-09-10 20:00:00+00:00,28.0,27.52153,28.0,31.40554
2024-09-10 21:00:00+00:00,36.0,28.210112,36.0,29.93058
2024-09-10 22:00:00+00:00,25.0,34.333347,25.0,34.967327
2024-09-10 23:00:00+00:00,13.999999999999996,25.44309,13.999999999999996,27.953144
2024-09-11 00:00:00+00:00,13.999999999999996,18.808577,13.999999999999996,21.25081
2024-09-11 01:00:00+00:00,16.999999999999996,15.28141,16.999999999999996,16.665419
2024-09-11 02:00:00+00:00,21.0,21.26802,21.0,21.755453
2024-09-11 03:00:00+00:00,32.0,24.423334,32.0,23.525993
2024-09-11 04:00:00+00:00,32.0,31.393,32.0,30.950384
2024-09-11 05:00:00+00:00,90.8,29.188284,90.8,29.676977
2024-09-11 06:00:00+00:00,43.4,71.5704,43.4,72.986694
2024-09-11 07:00:00+00:00,17.400000000000002,34.63331,17.400000000000002,42.265827
2024-09-11 08:00:00+00:00,20.400000000000002,19.696856,20.400000000000002,22.807693
2024-09-11 09:00:00+00:00,11.2,22.142881,11.2,23.188519
2024-09-11 10:00:00+00:00,5.199999999999996,15.708998,5.199999999999996,19.261923
2024-09-11 11:00:00+00:00,8.399999999999999,12.873631,8.399999999999999,17.047077
2024-09-11 12:00:00+00:00,14.2,14.26458,14.2,18.795776
2024-09-11 13:00:00+00:00,33.4,19.671822,33.4,22.356613
2024-09-11 14:00:00+00:00,37.6,37.602074,37.6,36.494015
2024-09-11 15:00:00+00:00,41.0,41.485527,41.0,41.8944
2024-09-11 16:00:00+00:00,38.4,43.02982,38.4,44.4545
2024-09-11 17:00:00+00:00,55.0,42.592262,55.0,45.055077
2024-09-11 18:00:00+00:00,55.0,55.36217,55.0,55.38071
2024-09-11 19:00:00+00:00,46.6,53.18464,46.6,53.21909
2024-09-11 20:00:00+00:00,37.6,42.97445,37.6,45.449356
2024-09-11 21:00:00+00:00,32.4,35.92004,32.4,37.137558
2024-09-11 22:00:00+00:00,36.6,32.569412,36.6,31.764051
2024-09-11 23:00:00+00:00,37.6,36.238743,37.6,34.76541
2024-09-12 00:00:00+00:00,43.0,36.177673,43.0,34.522503
2024-09-12 01:00:00+00:00,43.0,41.93136,43.0,45.854633
2024-09-12 02:00:00+00:00,47.8,43.069973,47.8,44.62408
2024-09-12 03:00:00+00:00,45.0,47.298283,45.0,47.295776
2024-09-12 04:00:00+00:00,46.0,43.7569,46.0,44.905445
2024-09-12 05:00:00+00:00,43.4,44.12986,43.4,43.690098
2024-09-12 06:00:00+00:00,36.2,39.746624,36.2,39.580368
2024-09-12 07:00:00+00:00,12.599999999999994,32.789448,12.599999999999994,35.224808
2024-09-12 08:00:00+00:00,17.2,18.262083,17.2,21.975132
2024-09-12 09:00:00+00:00,17.2,21.272594,17.2,24.434698
2024-09-12 10:00:00+00:00,17.2,21.224144,17.2,25.9673
2024-09-12 11:00:00+00:00,49.0,22.336657,49.0,26.248075
2024-09-12 12:00:00+00:00,30.2,38.323265,30.2,34.511456
2024-09-12 13:00:00+00:00,19.2,29.683714,19.2,27.289476
2024-09-12 14:00:00+00:00,44.6,28.92628,44.6,27.076984
2024-09-12 15:00:00+00:00,46.0,50.77784,46.0,48.007835
2024-09-12 16:00:00+00:00,19.8,46.86291,19.8,48.813126
2024-09-12 17:00:00+00:00,26.800000000000004,29.836584,26.800000000000004,31.025738
2024-09-12 18:00:00+00:00,23.000000000000004,33.89155,23.000000000000004,33.844944
2024-09-12 19:00:00+00:00,43.8,29.137465,43.8,28.037258
2024-09-12 20:00:00+00:00,51.4,39.988,51.4,41.225754
2024-09-12 21:00:00+00:00,51.400000000000006,44.43401,51.400000000000006,47.008087
2024-09-12 22:00:00+00:00,49.8,43.89637,49.8,47.083473
2024-09-12 23:00:00+00:00,49.6,43.461597,49.6,46.545403
2024-09-13 00:00:00+00:00,20.200000000000003,44.338154,20.200000000000003,47.72332
2024-09-13 01:00:00+00:00,20.199999999999996,24.871643,20.199999999999996,25.633078
2024-09-13 02:00:00+00:00,25.2,25.42284,25.2,27.671635
2024-09-13 03:00:00+00:00,30.2,28.650011,30.2,28.400494
2024-09-13 04:00:00+00:00,26.8,30.629269,26.8,31.44254
2024-09-13 05:00:00+00:00,31.4,27.15279,31.4,27.91366
2024-09-13 06:00:00+00:00,28.8,29.484877,28.8,28.815151
2024-09-13 07:00:00+00:00,31.8,27.203806,31.8,27.958698
2024-09-13 08:00:00+00:00,30.200000000000003,29.150784,30.200000000000003,28.88379
2024-09-13 09:00:00+00:00,25.8,27.364147,25.8,26.9043
2024-09-13 10:00:00+00:00,22.0,24.471893,22.0,23.981865
2024-09-13 11:00:00+00:00,20.400000000000002,22.472498,20.400000000000002,21.286407
2024-09-13 12:00:00+00:00,26.2,21.980648,26.2,20.352673
2024-09-13 13:00:00+00:00,24.4,27.327656,24.4,23.41693
2024-09-13 14:00:00+00:00,39.6,32.34773,39.6,33.68949
2024-09-13 15:00:00+00:00,44.0,47.19136,44.0,48.92491
2024-09-13 16:00:00+00:00,64.8,46.479115,64.8,50.48454
2024-09-13 17:00:00+00:00,53.4,62.39382,53.4,65.4352
2024-09-13 18:00:00+00:00,31.0,50.948692,31.0,56.467617
2024-09-13 19:00:00+00:00,19.4,33.854298,19.4,33.541992
2024-09-13 20:00:00+00:00,26.8,24.893307,26.8,25.933754
2024-09-13 21:00:00+00:00,29.6,28.41136,29.6,28.23137
2024-09-13 22:00:00+00:00,40.6,29.259937,40.6,29.133884
2024-09-13 23:00:00+00:00,28.4,37.00554,28.4,36.262413
2024-09-14 00:00:00+00:00,21.0,29.781261,21.0,29.793583
2024-09-14 01:00:00+00:00,27.4,24.627136,27.4,37.026207
2024-09-14 02:00:00+00:00,27.4,30.368917,27.4,33.71452
2024-09-14 03:00:00+00:00,22.8,29.848433,22.8,32.55144
2024-09-14 04:00:00+00:00,36.0,25.678804,36.0,28.000778
2024-09-14 05:00:00+00:00,36.8,33.402298,36.8,34.056522
2024-09-14 06:00:00+00:00,37.0,32.28465,37.0,32.77805
2024-09-14 07:00:00+00:00,30.6,33.25331,30.6,33.720154
2024-09-14 08:00:00+00:00,49.2,28.311674,49.2,28.939272
2024-09-14 09:00:00+00:00,21.4,41.37384,21.4,39.699886
2024-09-14 10:00:00+00:00,21.4,22.09395,21.4,21.003265
2024-09-14 11:00:00+00:00,24.6,22.705002,24.6,20.222294
2024-09-14 12:00:00+00:00,21.4,23.14958,21.4,21.492846
2024-09-14 13:00:00+00:00,27.8,22.842686,27.8,20.540096
2024-09-14 14:00:00+00:00,37.6,32.75679,37.6,30.815779
2024-09-14 15:00:00+00:00,24.8,43.000885,24.8,46.63353
2024-09-14 16:00:00+00:00,27.8,33.51288,27.8,36.10911
2024-09-14 17:00:00+00:00,14.399999999999999,31.66497,14.399999999999999,34.676113
2024-09-14 18:00:00+00:00,14.399999999999999,22.092066,14.399999999999999,25.415785
2024-09-14 19:00:00+00:00,16.399999999999995,21.312832,16.399999999999995,23.965622
2024-09-14 20:00:00+00:00,19.6,21.333181,19.6,24.896095
2024-09-14 21:00:00+00:00,23.8,22.6123,23.8,25.167713
2024-09-14 22:00:00+00:00,26.0,24.71819,26.0,26.498558
2024-09-14 23:00:00+00:00,26.0,26.422792,26.0,27.848083
2024-09-15 00:00:00+00:00,35.8,27.189808,35.8,28.748281
2024-09-15 01:00:00+00:00,31.4,32.19359,31.4,34.07342
2024-09-15 02:00:00+00:00,31.4,32.986023,31.4,33.97395
2024-09-15 03:00:00+00:00,32.2,33.42627,32.2,34.020737
2024-09-15 04:00:00+00:00,29.8,33.499996,29.8,34.78056
2024-09-15 05:00:00+00:00,32.0,31.253069,32.0,33.42031
2024-09-15 06:00:00+00:00,25.0,32.111134,25.0,33.233093
2024-09-15 07:00:00+00:00,10.999999999999996,25.653082,10.999999999999996,26.732615
2024-09-15 08:00:00+00:00,8.399999999999999,17.668053,8.399999999999999,18.32936
2024-09-15 09:00:00+00:00,35.0,14.322588,35.0,15.846348
2024-09-15 10:00:00+00:00,14.600000000000001,30.383432,14.600000000000001,32.87098
2024-09-15 11:00:00+00:00,20.0,20.715364,20.0,17.7749
2024-09-15 12:00:00+00:00,7.199999999999996,21.877949,7.199999999999996,20.076754
2024-09-15 13:00:00+00:00,31.6,18.426079,31.6,16.034433
2024-09-15 14:00:00+00:00,34.4,32.46947,34.4,30.203003
2024-09-15 15:00:00+00:00,30.2,39.75297,30.2,40.472843
2024-09-15 16:00:00+00:00,35.6,35.971527,35.6,36.53318
2024-09-15 17:00:00+00:00,26.0,38.72948,26.0,40.53799
2024-09-15 18:00:00+00:00,35.8,31.659874,35.8,32.234318
2024-09-15 19:00:00+00:00,25.2,35.072334,25.2,32.60125
2024-09-15 20:00:00+00:00,33.2,24.753542,33.2,20.592968
2024-09-15 21:00:00+00:00,46.2,29.335882,46.2,26.371996
2024-09-15 22:00:00+00:00,44.2,39.39945,44.2,39.471527
2024-09-15 23:00:00+00:00,25.0,39.48325,25.0,40.270615
2024-09-16 00:00:00+00:00,18.6,28.24408,18.6,25.034199
2024-09-16 01:00:00+00:00,19.6,18.523367,19.6,15.335709
